FileName,BlockIndex,BottomIndent,LeftIndent,RightIndent,TopIndent,PixelsPerSymbol,Width,Height,WidthToHeightRatio,Label
image-234,19,735,632,70,480,10.88888888888889,98,14,7,Garbage
image-234,20,709,333,287,503,10.588235294117649,180,17,10.588235294117647,Garbage
image-234,21,685,237,539,525,12,24,19,1.263157894736842,Garbage
image-234,22,660,594,58,526,10.97008547008547,148,43,3.441860465116279,Garbage
image-234,23,558,236,532,575,12.875,32,96,0.3333333333333333,Garbage
image-234,24,558,592,182,576,11.875,26,95,0.2736842105263158,Garbage
image-234,25,500,270,225,684,9.552083333333332,305,45,6.777777777777778,Garbage
image-234,26,462,74,45,751,10.476923076923075,681,16,42.5625,Garbage
image-234,27,438,34,599,773,9.46875,167,18,9.277777777777779,Garbage
image-234,28,391,235,535,817,15,30,21,1.4285714285714286,Garbage
image-234,29,392,593,184,818,11.5,23,19,1.2105263157894737,Garbage
image-234,30,365,332,288,847,10.588235294117649,180,17,10.588235294117647,Garbage
image-234,31,215,236,536,870,12.916666666666666,28,144,0.19444444444444445,Garbage
image-234,32,213,592,103,871,11.833333333333334,105,145,0.7241379310344828,Garbage
image-234,33,40,30,43,1045,12.64193108162255,727,144,5.048611111111111,Paragraph
image-235,0,1171,39,728,38,11,33,20,1.65,Garbage
image-235,1,1171,126,116,41,10.528301886792454,558,17,32.8235294117647,Garbage
image-235,2,1075,38,36,107,11.855478861087144,726,47,15.446808510638299,Paragraph
image-235,3,983,37,30,177,10.565764593633446,733,69,10.623188405797102,Comment
image-235,4,939,223,510,277,8.375,67,13,5.153846153846154,Garbage
image-235,5,897,204,493,299,8.479166666666668,103,33,3.121212121212121,Garbage
image-235,6,898,567,130,275,8.782323232323233,103,56,1.8392857142857142,Garbage
image-235,7,833,250,525,351,12,25,45,0.5555555555555556,Garbage
image-235,8,833,603,171,352,12.5,26,44,0.5909090909090909,Garbage
image-235,9,803,296,224,410,10,280,16,17.5,Garbage
image-235,10,776,354,285,434,9.470588235294118,161,19,8.473684210526315,Garbage
image-235,11,748,249,525,462,13,26,19,1.368421052631579,Garbage
image-235,12,747,602,171,463,13.5,27,19,1.4210526315789473,Garbage
image-235,13,715,345,275,497,10.588235294117649,180,17,10.588235294117647,Garbage
image-235,14,690,248,527,520,12.5,25,19,1.3157894736842106,Garbage
image-235,15,666,249,527,545,12,24,18,1.3333333333333333,Garbage
image-235,16,641,250,526,570,12,24,18,1.3333333333333333,Garbage
image-235,17,616,251,525,596,12,24,17,1.411764705882353,Garbage
image-235,18,616,603,154,519,11.5625,43,94,0.4574468085106383,Garbage
image-235,19,579,283,215,633,10.066666666666666,302,17,17.764705882352942,Garbage
image-235,20,552,362,293,658,9.0625,145,19,7.631578947368421,Garbage
image-235,21,524,249,526,687,12.5,25,18,1.3888888888888888,Garbage
image-235,22,524,603,170,686,13.5,27,19,1.4210526315789473,Garbage
image-235,23,492,343,274,721,10.764705882352942,183,16,11.4375,Garbage
image-235,24,468,247,525,742,14,28,19,1.4736842105263157,Garbage
image-235,25,444,248,527,767,12.5,25,18,1.3888888888888888,Garbage
image-235,26,342,247,525,793,12.875,28,94,0.2978723404255319,Garbage
image-235,27,342,600,171,742,12.666666666666666,29,145,0.2,Garbage
image-235,28,304,272,204,908,10.451612903225806,324,17,19.058823529411764,Garbage
image-235,29,277,329,268,934,9.227272727272728,203,18,11.277777777777779,Garbage
image-235,30,182,32,37,979,10.69829048769266,731,68,10.75,Comment
image-235,31,145,341,279,1065,10.588235294117649,180,19,9.473684210526315,Garbage
image-235,32,117,246,527,1094,13.5,27,18,1.5,Garbage
image-235,33,117,600,175,1093,12.5,25,19,1.3157894736842106,Garbage
image-235,34,65,245,528,1118,12.75,27,46,0.5869565217391305,Garbage
image-235,35,41,245,529,1169,13,26,19,1.368421052631579,Garbage
image-235,36,93,599,158,1117,10.75,43,19,2.263157894736842,Garbage
image-235,37,41,600,174,1141,13,26,47,0.5531914893617021,Garbage
image-236,0,1161,263,270,51,10.68,267,17,15.705882352941176,Garbage
image-236,1,1162,729,37,50,11.333333333333334,34,17,2,Garbage
image-236,2,1071,241,531,89,12.833333333333334,28,69,0.4057971014492754,Garbage
image-236,3,1122,594,181,89,12.5,25,18,1.3888888888888888,Garbage
image-236,4,1094,595,179,115,13,26,20,1.3,Garbage
image-236,5,1070,595,179,140,13,26,19,1.368421052631579,Garbage
image-236,6,1036,286,234,177,10.76923076923077,280,16,17.5,Garbage
image-236,7,1009,354,304,202,8.875,142,18,7.888888888888889,Garbage
image-236,8,939,39,40,248,10.206252667520271,721,42,17.166666666666668,Garbage
image-236,9,914,39,549,301,10.095238095238097,212,14,15.142857142857142,Garbage
image-236,10,873,333,287,340,10.588235294117649,180,16,11.25,Garbage
image-236,11,843,237,535,367,14,28,19,1.4736842105263157,Garbage
image-236,12,843,599,59,368,11.833333333333334,142,18,7.888888888888889,Garbage
image-236,13,818,662,84,397,10.8,54,14,3.857142857142857,Garbage
image-236,14,792,237,535,418,14,28,19,1.4736842105263157,Garbage
image-236,15,791,598,60,418,11.833333333333334,142,20,7.1,Garbage
image-236,16,742,237,537,467,13,26,20,1.3,Garbage
image-236,17,741,594,39,448,11.364285714285714,167,40,4.175,Garbage
image-236,18,716,653,68,499,11.285714285714286,79,14,5.642857142857143,Garbage
image-236,19,666,236,539,545,12.5,25,18,1.3888888888888888,Garbage
image-236,20,640,597,53,525,10.512820512820513,150,64,2.34375,Garbage
image-236,21,614,239,536,594,12.5,25,21,1.1904761904761905,Garbage
image-236,22,615,592,167,594,10.25,41,20,2.05,Garbage
image-236,23,590,238,537,621,12.5,25,18,1.3888888888888888,Garbage
image-236,24,566,239,536,645,12.5,25,18,1.3888888888888888,Garbage
image-236,25,564,592,163,620,10.75,45,45,1,Garbage
image-236,26,529,285,235,684,10.76923076923077,280,16,17.5,Garbage
image-236,27,502,348,304,709,9.25,148,18,8.222222222222221,Garbage
image-236,28,437,28,39,750,10.787397540983608,733,42,17.452380952380953,Garbage
image-236,29,397,235,542,815,11.5,23,17,1.3529411764705883,Garbage
image-236,30,371,590,53,814,10.807142857142855,157,44,3.5681818181818183,Garbage
image-236,31,335,293,246,876,10.44,261,18,14.5,Garbage
image-236,32,309,260,222,902,9.352941176470589,318,18,17.666666666666668,Garbage
image-236,33,282,235,539,930,13,26,17,1.5294117647058822,Garbage
image-236,34,281,589,185,930,13,26,18,1.4444444444444444,Garbage
image-236,35,244,298,257,968,10.652173913043478,245,17,14.411764705882353,Garbage
image-236,36,215,235,540,995,12.5,25,19,1.3157894736842106,Garbage
image-236,37,213,594,64,997,11.833333333333334,142,19,7.473684210526316,Garbage
image-236,38,187,659,90,1027,10.2,51,15,3.4,Garbage
image-236,39,164,236,541,1046,11.5,23,19,1.2105263157894737,Garbage
image-236,40,137,613,58,1052,10.006993006993008,129,40,3.225,Garbage
image-236,41,110,623,73,1104,10.4,104,15,6.933333333333334,Garbage
image-236,42,59,604,42,1129,10.333333333333334,154,41,3.7560975609756095,Garbage
image-236,43,35,651,96,1180,10.6,53,14,3.7857142857142856,Paragraph
image-237,0,1180,34,734,31,10.666666666666666,32,18,1.7777777777777777,Garbage
image-237,1,1179,120,122,34,10.528301886792454,558,16,34.875,Garbage
image-237,2,865,246,526,90,12.818181818181818,28,274,0.10218978102189781,Garbage
image-237,3,867,598,157,89,12.159090909090908,45,273,0.16483516483516483,Garbage
image-237,4,793,293,233,392,9.89423076923077,274,44,6.2272727272727275,Garbage
image-237,5,754,76,583,460,10.071428571428571,141,15,9.4,Garbage
image-237,6,729,100,609,487,10.11111111111111,91,13,7,Garbage
image-237,7,704,245,527,480,13.5,28,45,0.6222222222222222,Garbage
image-237,8,704,604,55,507,11.75,141,18,7.833333333333333,Garbage
image-237,9,679,669,80,536,10.2,51,14,3.642857142857143,Garbage
image-237,10,637,301,238,573,10.44,261,19,13.736842105263158,Garbage
image-237,11,612,365,300,599,9,135,18,7.5,Garbage
image-237,12,537,33,38,648,11.078779599271405,729,44,16.568181818181817,Paragraph
image-237,13,498,245,530,712,12.5,25,19,1.3157894736842106,Garbage
image-237,14,498,600,176,712,12,24,19,1.263157894736842,Garbage
image-237,15,461,310,243,750,10.73913043478261,247,18,13.722222222222221,Garbage
image-237,16,199,243,528,782,12.7,29,248,0.11693548387096774,Garbage
image-237,17,225,596,159,782,12.13888888888889,45,222,0.20270270270270271,Garbage
image-237,18,199,600,161,1012,9.75,39,18,2.1666666666666665,Garbage
image-237,19,154,291,229,1058,10.76923076923077,280,17,16.470588235294116,Garbage
image-237,20,127,363,308,1085,9.214285714285714,129,17,7.588235294117647,Garbage
image-237,21,47,32,38,1141,10.737315875613747,730,41,17.804878048780488,Garbage
image-238,0,1169,266,270,41,10.56,264,19,13.894736842105264,Garbage
image-238,1,1170,731,34,38,11.666666666666666,35,21,1.6666666666666667,Garbage
image-238,2,1111,243,531,101,13,26,17,1.5294117647058822,Garbage
image-238,3,1110,600,57,99,11.916666666666666,143,20,7.15,Garbage
image-238,4,1086,667,81,130,10.4,52,13,4,Garbage
image-238,5,1044,296,243,168,10.44,261,17,15.352941176470589,Garbage
image-238,6,1017,363,314,194,9.461538461538462,123,18,6.833333333333333,Garbage
image-238,7,973,80,43,239,10.415384615384616,677,17,39.8235294117647,Garbage
image-238,8,947,36,553,268,10.047619047619047,211,14,15.071428571428571,Garbage
image-238,9,903,242,535,307,11.5,23,19,1.2105263157894737,Garbage
image-238,10,904,597,180,306,11.5,23,19,1.2105263157894737,Garbage
image-238,11,867,303,251,346,10.695652173913045,246,16,15.375,Garbage
image-238,12,610,236,534,374,12.8,30,245,0.12244897959183673,Garbage
image-238,13,609,592,162,374,12.3,46,246,0.18699186991869918,Garbage
image-238,14,546,287,239,640,10.09065934065934,274,43,6.372093023255814,Garbage
image-238,15,517,61,585,696,10.266666666666667,154,16,9.625,Garbage
image-238,16,492,93,622,723,9.444444444444445,85,14,6.071428571428571,Garbage
image-238,17,467,234,537,717,14.25,29,45,0.6444444444444445,Garbage
image-238,18,441,596,54,743,10.457142857142856,150,45,3.3333333333333335,Garbage
image-238,19,401,293,246,811,10.44,261,17,15.352941176470589,Garbage
image-238,20,375,285,241,839,8.838709677419354,274,15,18.266666666666666,Garbage
image-238,21,341,235,539,868,13,26,20,1.3,Garbage
image-238,22,314,594,64,871,11.016666666666666,142,44,3.227272727272727,Garbage
image-238,23,274,298,257,938,10.652173913043478,245,17,14.411764705882353,Garbage
image-238,24,246,236,541,965,11.5,23,18,1.2777777777777777,Garbage
image-238,25,166,614,57,969,10.6125,129,94,1.372340425531915,Garbage
image-238,26,142,658,90,1074,10.4,52,13,4,Garbage
image-238,27,93,234,540,1094,13,26,42,0.6190476190476191,Garbage
image-238,28,41,234,540,1141,12.25,26,47,0.5531914893617021,Garbage
image-238,29,66,587,185,1093,13.5,28,70,0.4,Garbage
image-238,30,39,589,107,1172,10.4,104,18,5.777777777777778,Comment
image-239,0,1180,30,126,30,10.930817610062894,644,19,33.89473684210526,Garbage
image-239,1,811,29,38,95,12.448073592790925,733,323,2.2693498452012384,Paragraph
image-239,2,780,34,563,432,12.6875,203,17,11.941176470588236,Paragraph
image-239,3,628,31,41,457,13.15561238885732,728,144,5.055555555555555,Paragraph
image-239,4,599,38,689,615,12.166666666666666,73,15,4.866666666666666,Paragraph
image-239,5,263,30,40,642,12.489610968884186,730,324,2.253086419753086,Paragraph
image-239,6,51,31,40,977,12.363134083345471,729,201,3.626865671641791,Paragraph
image-240,0,1169,258,270,41,11.09,272,19,14.31578947368421,Garbage
image-240,1,1173,730,35,38,11.666666666666666,35,18,1.9444444444444444,Garbage
image-240,2,1045,36,33,103,12.561648137679796,731,81,9.024691358024691,Paragraph
image-240,3,253,36,32,196,12.339735118505882,732,780,0.9384615384615385,Paragraph
image-240,4,224,44,389,989,11.46875,367,16,22.9375,Paragraph
image-240,5,132,39,31,1017,12.45877684407096,730,80,9.125,Paragraph
image-240,6,70,40,33,1105,12.373148148148148,727,54,13.462962962962964,Paragraph
image-240,7,41,40,526,1173,11.7,234,15,15.6,Paragraph
image-241,0,1171,37,731,38,10.666666666666666,32,20,1.6,Garbage
image-241,1,1170,125,117,42,10.528301886792454,558,17,32.8235294117647,Garbage
image-241,2,892,38,32,105,12.577972831263995,730,232,3.146551724137931,Paragraph
image-241,3,589,36,31,351,12.617213251124552,733,289,2.536332179930796,Paragraph
image-241,4,528,39,32,650,12.557595731324543,729,51,14.294117647058824,Paragraph
image-241,5,497,36,531,716,12.263157894736842,233,16,14.5625,Paragraph
image-241,6,315,35,33,743,12.66393131753192,732,171,4.280701754385965,Paragraph
image-241,7,253,39,37,925,12.877925363693866,724,51,14.196078431372548,Paragraph
image-241,8,40,34,33,985,12.39165536420391,733,204,3.593137254901961,Paragraph
image-242,0,1180,272,257,30,10.84,271,19,14.263157894736842,Garbage
image-242,1,1180,740,29,31,10.333333333333334,31,18,1.7222222222222223,Garbage
image-242,2,719,36,25,95,12.48001165054849,739,415,1.780722891566265,Paragraph
image-242,3,566,38,32,523,12.592185231688752,730,140,5.214285714285714,Paragraph
image-242,4,429,35,34,681,10.34917400574766,731,119,6.142857142857143,Garbage
image-242,5,403,72,38,806,10.952380952380953,690,20,34.5,Garbage
image-242,6,379,36,731,837,8.25,33,13,2.5384615384615383,Paragraph
image-242,7,327,37,37,857,9.970588235294118,726,45,16.133333333333333,Paragraph
image-242,8,19,28,31,913,12.609099381192683,741,297,2.494949494949495,Paragraph
image-243,0,1174,31,735,37,11.333333333333334,34,18,1.8888888888888888,Garbage
image-243,1,1172,120,122,41,10.528301886792454,558,16,34.875,Garbage
image-243,2,1107,38,38,106,12.066666666666666,724,16,45.25,Paragraph
image-243,3,650,30,32,135,12.60140732448907,738,444,1.662162162162162,Paragraph
image-243,4,437,31,30,589,12.462209597616209,739,203,3.6403940886699506,Paragraph
image-243,5,382,70,572,805,10.733333333333334,158,42,3.761904761904762,Garbage
image-243,6,354,36,522,861,10.083333333333334,242,14,17.285714285714285,Garbage
image-243,7,302,177,558,883,13.083333333333332,65,44,1.4772727272727273,Garbage
image-243,8,243,67,175,931,11.521634615384617,558,55,10.145454545454545,Garbage
image-243,9,213,71,259,997,10.217391304347826,470,19,24.736842105263158,Garbage
image-243,10,187,67,288,1023,10.595238095238097,445,19,23.42105263157895,Garbage
image-243,11,162,66,42,1048,10.328358208955224,692,19,36.421052631578945,Garbage
image-243,12,137,33,525,1079,10.083333333333334,242,13,18.615384615384617,Garbage
image-243,13,41,29,40,1106,12.461142498430634,731,82,8.914634146341463,Paragraph
image-244,0,1180,263,270,32,10.68,267,17,15.705882352941176,Garbage
image-244,1,1183,728,36,27,12,36,19,1.894736842105263,Garbage
image-244,2,1117,76,41,93,12.196428571428571,683,19,35.94736842105263,Paragraph
image-244,3,1086,37,537,127,11.894736842105264,226,16,14.125,Paragraph
image-244,4,1024,37,36,155,12.258333333333333,727,50,14.54,Paragraph
image-244,5,994,32,625,220,11.916666666666666,143,15,9.533333333333333,Paragraph
image-244,6,934,31,39,246,12.403508771929824,730,49,14.89795918367347,Paragraph
image-244,7,508,30,33,309,12.390487108081038,737,412,1.7888349514563107,Paragraph
image-244,8,448,376,379,758,15,45,23,1.9565217391304348,Garbage
image-244,9,192,36,33,801,12.367761313410805,731,236,3.097457627118644,Paragraph
image-244,10,99,40,31,1057,10.341491675022736,729,73,9.986301369863014,Comment
image-244,11,76,36,633,1135,13.1,131,18,7.277777777777778,Paragraph
image-244,12,50,73,379,1159,9.157894736842104,348,20,17.4,Garbage
image-244,13,22,64,700,1189,12,36,18,2,Garbage
image-245,0,1161,34,117,49,11.473333333333333,649,19,34.1578947368421,Garbage
image-245,1,882,36,31,114,12.413446485142371,733,233,3.1459227467811157,Paragraph
image-245,2,791,36,35,359,12.83819996228055,729,79,9.227848101265822,Paragraph
image-245,3,577,33,32,446,11.549718179447162,735,206,3.5679611650485437,Paragraph
image-245,4,512,69,482,697,11.318181818181818,249,20,12.45,Garbage
image-245,5,486,71,202,721,9.943396226415096,527,22,23.954545454545453,Garbage
image-245,6,333,31,33,747,10.640854211844808,736,149,4.939597315436242,Garbage
image-245,7,28,31,32,901,10.473677625701503,737,300,2.4566666666666666,Comment
image-246,0,1171,266,270,40,10.56,264,18,14.666666666666666,Garbage
image-246,1,1173,731,35,37,11.333333333333334,34,19,1.7894736842105263,Garbage
image-246,2,1017,39,39,101,12.285227272727273,722,111,6.504504504504505,Paragraph
image-246,3,985,36,683,226,11.571428571428571,81,18,4.5,Paragraph
image-246,4,314,29,32,255,12.201124810761293,739,660,1.1196969696969696,Paragraph
image-246,5,39,35,37,927,12.103674269225811,728,263,2.7680608365019013,Paragraph
image-247,0,1166,28,125,33,11.264150943396228,647,30,21.566666666666666,Garbage
image-247,1,1082,29,43,96,12.317218798151002,728,51,14.27450980392157,Paragraph
image-247,2,1053,75,36,157,12.303571428571429,689,19,36.26315789473684,Paragraph
image-247,3,717,27,35,185,12.60728211692732,738,327,2.256880733944954,Paragraph
image-247,4,687,29,398,526,12.433333333333334,373,16,23.3125,Paragraph
image-247,5,231,27,36,551,12.379658022428693,737,447,1.6487695749440716,Paragraph
image-247,6,127,29,39,1057,10.315584415584414,732,45,16.266666666666666,Comment
image-247,7,103,29,453,1112,10.96551724137931,318,14,22.714285714285715,Comment
image-247,8,51,66,40,1133,9.731601731601732,694,45,15.422222222222222,Comment
image-248,0,1167,269,263,43,10.72,268,19,14.105263157894736,Garbage
image-248,1,1170,734,32,41,11.333333333333334,34,18,1.8888888888888888,Garbage
image-248,2,1073,36,30,104,12.364406779661016,734,52,14.115384615384615,Paragraph
image-248,3,708,33,32,165,12.324508525364523,735,356,2.0646067415730336,Paragraph
image-248,4,678,77,33,531,12.545454545454543,690,20,34.5,Paragraph
image-248,5,190,31,32,565,12.418455479150465,737,474,1.5548523206751055,Paragraph
image-248,6,159,39,478,1053,11.791666666666666,283,17,16.647058823529413,Paragraph
image-248,7,99,39,35,1079,12.764705882352942,726,51,14.235294117647058,Paragraph
image-248,8,41,98,34,1166,10.276923076923078,668,22,30.363636363636363,Comment
image-249,0,1172,30,125,37,10.930817610062894,645,20,32.25,Garbage
image-249,1,803,29,33,104,12.39690117956914,738,322,2.2919254658385095,Paragraph
image-249,2,773,34,605,441,11.5,161,15,10.733333333333333,Paragraph
image-249,3,530,29,32,465,12.194933846088317,739,234,3.158119658119658,Paragraph
image-249,4,502,67,43,708,10.952380952380953,690,19,36.31578947368421,Garbage
image-249,5,478,33,589,738,10.470588235294118,178,13,13.692307692307692,Garbage
image-249,6,422,235,248,787,15.095238095238097,317,20,15.85,Garbage
